,Month,Climate,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday
1111,8,Cool temperate,13.6,25.5,0.0,,,NW,41.0,NW,NW,13.0,20.0,78.0,30.0,1016.4,1010.1,,,19.4,25.0,no
1112,3,High humidity summer warm winter,25.4,32.3,11.4,7.4,10.9,WNW,26.0,W,N,7.0,13.0,72.0,59.0,1006.8,1004.4,5.0,6.0,30.2,31.9,yes
1113,9,Warm temperate,7.2,20.2,1.0,3.8,11.2,E,31.0,WNW,ESE,15.0,17.0,55.0,41.0,1024.3,1019.8,1.0,1.0,13.3,17.5,yes
1114,11,High humidity summer warm winter,24.6,30.9,3.6,6.2,8.8,N,37.0,NNW,NNE,17.0,20.0,73.0,59.0,1008.2,1004.7,7.0,6.0,27.6,30.1,yes
1115,12,Cool temperate,12.8,22.1,55.6,,,WNW,67.0,NW,WNW,33.0,37.0,61.0,65.0,992.8,992.6,,,20.5,17.9,yes
1116,6,Hot dry summer cool winter,5.0,19.5,0.2,,,SE,26.0,SSE,E,9.0,7.0,87.0,38.0,1029.7,1026.9,,,9.7,19.3,no
1117,2,Hot dry summer cool winter,15.6,33.0,0.0,6.0,11.3,WSW,54.0,E,N,19.0,24.0,66.0,30.0,1001.5,997.0,0.0,4.0,22.6,31.8,no
1118,9,Warm temperate,13.2,18.8,0.0,7.2,0.2,NE,31.0,NW,NE,17.0,20.0,58.0,84.0,1015.8,1010.5,6.0,7.0,16.9,16.7,no
1119,5,Hot dry summer cool winter,10.5,16.8,0.0,3.2,7.2,W,41.0,N,WSW,11.0,17.0,76.0,63.0,1015.4,1016.7,1.0,3.0,12.8,15.5,no
1120,4,Warm temperate,14.9,25.6,0.4,,8.4,SW,50.0,WNW,WSW,9.0,24.0,75.0,74.0,1013.9,1012.5,8.0,8.0,20.4,22.6,no
1121,1,Mild temperate,15.1,21.0,16.6,9.4,5.0,SW,63.0,NW,SSW,11.0,33.0,88.0,55.0,995.3,1001.7,8.0,7.0,18.4,19.3,yes
1122,2,Warm temperate,16.2,32.8,0.0,,12.0,E,54.0,ESE,SE,26.0,24.0,44.0,25.0,1021.0,1016.9,,,22.2,30.9,no
1123,6,Hot dry summer cool winter,-0.1,13.9,0.2,1.0,8.0,SE,20.0,NE,SSE,7.0,9.0,100.0,56.0,1027.6,1025.5,1.0,2.0,1.9,13.1,no
1124,6,Warm temperate,5.4,16.4,0.0,,,SSW,35.0,WSW,SW,20.0,15.0,49.0,37.0,1019.5,1018.6,,,10.2,15.8,no
1125,12,Cool temperate,10.1,20.3,0.0,4.4,1.1,SSW,56.0,NNW,NW,22.0,20.0,52.0,37.0,1003.2,1000.6,7.0,7.0,14.7,19.2,no
1126,2,Mild temperate,19.5,21.8,0.0,5.8,2.6,,,WSW,W,13.0,31.0,82.0,75.0,1014.4,1015.3,8.0,8.0,21.2,20.9,no
1127,7,High humidity summer warm winter,21.5,33.3,0.0,7.6,11.1,ESE,37.0,E,WNW,17.0,28.0,70.0,49.0,1013.9,1009.6,4.0,2.0,26.1,32.1,no
1128,1,High humidity summer warm winter,28.1,32.7,0.0,8.0,6.2,WSW,37.0,WSW,W,17.0,24.0,77.0,63.0,1004.5,1002.2,7.0,7.0,30.0,32.1,no
1129,9,Hot dry summer cool winter,10.7,22.4,0.0,5.8,,ENE,50.0,ENE,NE,28.0,22.0,47.0,32.0,1026.0,1021.8,1.0,6.0,15.5,20.9,no
1130,4,High humidity summer warm winter,24.0,34.5,0.0,9.2,11.1,SE,31.0,ESE,E,13.0,13.0,58.0,31.0,1012.2,1008.8,3.0,2.0,27.7,33.9,no
1131,1,Hot dry summer cool winter,21.7,39.1,0.0,8.4,13.1,NNW,50.0,NNW,NW,15.0,20.0,40.0,20.0,1017.8,1014.0,3.0,6.0,29.6,36.2,no
1132,10,High humidity summer warm winter,20.4,28.4,0.4,9.6,11.0,ENE,41.0,E,ENE,20.0,31.0,65.0,52.0,1017.9,1014.9,3.0,2.0,25.6,27.5,no
1133,1,Warm temperate,22.0,26.1,0.0,,,S,44.0,S,NNE,13.0,15.0,91.0,82.0,1012.7,1009.6,8.0,,22.8,24.9,no
1134,1,Hot dry summer cool winter,15.1,34.5,0.0,,,SE,46.0,ENE,ENE,22.0,9.0,59.0,25.0,,,,,20.7,32.6,no
1135,2,Cool temperate,23.2,27.1,6.2,,,E,63.0,ESE,SE,46.0,46.0,72.0,71.0,1010.1,1008.8,,,25.9,25.5,yes
1136,8,Cool temperate,12.0,21.7,0.0,,,SE,44.0,S,SE,24.0,37.0,47.0,56.0,1022.7,1019.0,,,18.4,18.9,no
1137,12,High humidity summer warm winter,24.7,32.1,0.0,7.8,7.4,SSE,43.0,N,N,22.0,20.0,56.0,72.0,1008.3,1004.0,5.0,6.0,30.0,29.2,no
1138,5,Mild temperate,9.3,17.2,2.0,,,NW,59.0,NW,NW,24.0,33.0,99.0,69.0,1016.7,1013.1,,,11.6,16.8,yes
1139,10,Hot dry summer cool winter,13.1,31.1,0.0,7.6,10.7,SE,30.0,ENE,ENE,17.0,13.0,44.0,23.0,1019.9,1017.1,5.0,5.0,21.2,29.2,no
1140,8,Cool temperate,4.3,12.7,0.2,,,NW,31.0,N,NNW,15.0,17.0,77.0,54.0,1019.4,1017.5,,,7.1,11.8,no
1141,4,Warm temperate,12.4,24.7,0.0,3.8,11.0,ENE,28.0,WNW,ENE,17.0,20.0,75.0,54.0,1031.9,1028.1,,,16.4,22.4,no
1142,9,Mild temperate,8.9,15.1,0.8,,,WNW,28.0,NW,W,15.0,17.0,71.0,65.0,1027.4,1026.8,,,12.0,14.7,no
1143,8,Warm temperate,9.6,19.7,0.0,4.8,10.9,SSE,35.0,WSW,SSE,15.0,22.0,48.0,39.0,1017.3,1013.8,1.0,2.0,13.9,18.4,no
1144,8,Hot dry summer warm winter,11.5,22.9,16.0,,,WNW,28.0,WSW,WNW,7.0,13.0,96.0,32.0,1018.0,1015.2,7.0,,12.6,21.9,yes
1145,11,Hot dry summer cool winter,11.7,24.0,3.8,,,SSE,39.0,SE,SSE,13.0,9.0,60.0,35.0,,,,,16.5,22.6,yes
1146,1,Cool temperate,6.9,19.5,0.4,,,NNW,33.0,N,NW,13.0,9.0,85.0,47.0,,,,,10.7,18.0,no
1147,6,High humidity summer warm winter,19.2,31.1,0.0,7.6,10.9,ESE,50.0,E,ESE,28.0,31.0,40.0,30.0,1017.4,1013.8,3.0,5.0,24.0,30.4,no
1148,1,Cool temperate,12.2,25.6,0.2,,,SSE,24.0,SE,S,13.0,11.0,61.0,33.0,1005.1,1002.3,7.0,8.0,17.2,22.2,no
1149,8,Hot dry summer warm winter,15.9,33.6,0.0,3.8,10.6,WNW,33.0,ENE,WNW,17.0,20.0,42.0,15.0,1013.2,1009.2,4.0,0.0,22.3,32.9,no
1150,2,High humidity summer warm winter,25.7,31.9,0.0,6.2,9.4,NW,39.0,WNW,WNW,9.0,28.0,74.0,65.0,1008.0,1004.9,7.0,7.0,28.8,31.0,no
1151,12,Cool temperate,17.4,29.8,0.0,,,NNE,43.0,NNE,NNE,15.0,33.0,51.0,49.0,1015.2,1011.6,,,26.2,28.0,no
1152,3,Mild temperate,17.0,22.3,0.0,4.2,10.7,,,,SE,4.0,19.0,59.0,66.0,1028.0,1025.6,5.0,2.0,21.0,21.2,no
1153,12,Hot dry summer cool winter,17.1,27.7,16.2,8.2,4.9,W,52.0,NNE,WNW,9.0,19.0,79.0,54.0,1005.7,1003.2,7.0,7.0,21.3,27.5,yes
1154,3,Mild temperate,15.2,19.7,0.0,3.6,0.9,WSW,54.0,W,WSW,19.0,30.0,81.0,82.0,1003.3,1004.3,7.0,8.0,16.5,17.3,no
1155,4,Hot dry summer cool winter,7.4,24.0,0.0,2.2,10.6,ENE,22.0,ENE,NW,7.0,6.0,74.0,33.0,1022.3,1020.4,1.0,1.0,14.0,23.7,no
1156,1,High humidity summer warm winter,24.5,30.2,3.2,3.6,0.4,S,28.0,E,NNW,4.0,13.0,88.0,87.0,1007.2,1004.3,7.0,7.0,26.1,27.5,yes
1157,9,Warm temperate,15.4,21.9,10.8,5.2,7.6,WSW,41.0,W,WSW,17.0,15.0,74.0,75.0,1006.3,1007.9,5.0,7.0,18.6,19.0,yes
1158,7,Mild temperate,5.5,12.1,7.0,0.8,3.7,N,24.0,N,W,15.0,13.0,100.0,83.0,1003.0,1003.1,6.0,6.0,6.5,10.5,yes
1159,4,Warm temperate,10.7,28.9,0.0,4.2,8.2,WNW,26.0,,W,0.0,11.0,49.0,47.0,1018.4,1016.1,2.0,7.0,19.7,24.3,no
1160,5,Warm temperate,17.3,21.3,0.2,,,SE,37.0,SE,SE,17.0,22.0,53.0,62.0,1025.2,1021.8,8.0,5.0,19.4,19.9,no
1161,12,Cool temperate,19.5,28.8,0.0,,,ENE,28.0,SE,ENE,17.0,19.0,59.0,56.0,1017.6,1015.8,,,27.7,26.7,no
1162,6,Hot dry summer cool winter,8.1,13.2,1.0,1.8,2.6,WSW,39.0,NW,SW,11.0,17.0,99.0,99.0,1021.7,1020.4,2.0,7.0,10.0,11.2,yes
1163,9,Hot dry summer cool winter,-1.5,21.5,0.2,,,WNW,41.0,NNW,W,19.0,19.0,51.0,26.0,,,,,12.3,20.7,no
1164,11,Warm temperate,3.3,18.3,0.0,4.4,12.6,SE,41.0,ESE,S,17.0,20.0,49.0,28.0,1024.2,1021.3,4.0,3.0,11.2,16.4,no
1165,5,Cool temperate,4.2,6.1,0.6,,,W,63.0,WNW,WNW,22.0,28.0,98.0,98.0,,,,,6.0,5.4,no
1166,5,Hot dry summer cool winter,11.3,20.5,0.0,1.2,7.5,NNE,24.0,E,NNE,9.0,13.0,76.0,34.0,1024.8,1021.5,5.0,5.0,15.0,20.0,no
1167,8,Warm humid summer mild winter,8.6,21.9,0.0,,,,,,,,,48.0,63.0,,,,,19.0,17.9,no
1168,10,Warm temperate,11.8,20.5,5.4,6.2,9.4,SE,31.0,SSW,SE,6.0,22.0,83.0,52.0,1026.6,1025.0,5.0,3.0,16.6,19.5,yes
1169,1,Mild temperate,20.0,24.0,0.0,7.4,4.5,,,SW,S,11.0,20.0,77.0,71.0,1012.4,1011.9,6.0,8.0,21.0,20.7,no
1170,6,Cool temperate,14.4,23.4,0.6,,,S,59.0,S,S,28.0,30.0,63.0,56.0,1016.9,1015.3,,,20.2,22.1,no
1171,12,Warm temperate,18.2,22.5,71.6,,,S,44.0,SSW,SE,19.0,13.0,94.0,77.0,1013.2,1011.0,8.0,1.0,18.8,21.8,yes
1172,1,Hot dry summer cool winter,15.1,35.9,0.0,,,WSW,39.0,,WSW,0.0,17.0,35.0,10.0,1010.0,1008.5,,,22.9,34.4,no
1173,5,Warm temperate,14.3,22.7,0.0,,,NE,33.0,NW,N,11.0,19.0,58.0,45.0,1028.2,1024.8,,,18.8,22.4,no
1174,7,Warm temperate,4.9,20.9,0.0,3.2,10.0,,,,N,0.0,11.0,54.0,29.0,1026.8,1024.0,2.0,0.0,11.7,20.3,no
1175,1,Cool temperate,10.1,21.6,0.0,,,W,61.0,W,WNW,15.0,24.0,97.0,58.0,,,,,12.9,19.3,no
1176,8,Cool temperate,11.2,23.0,0.0,,,ENE,24.0,NW,ENE,9.0,19.0,62.0,53.0,1028.4,1024.9,,,17.5,20.8,no
1177,8,Warm temperate,10.9,19.9,0.0,,,SW,48.0,N,SSW,11.0,17.0,47.0,25.0,1018.7,1019.3,,,14.8,19.1,no
1178,11,Hot dry summer cool winter,8.9,18.9,0.0,4.8,8.6,W,35.0,W,W,9.0,22.0,75.0,44.0,1019.5,1018.1,5.0,6.0,14.6,17.9,no
1179,1,Warm temperate,18.7,21.6,0.8,,,SE,28.0,SE,SSE,13.0,15.0,79.0,66.0,1018.1,1020.0,,,20.3,21.0,no
1180,12,Cool temperate,10.2,18.2,0.2,6.0,7.1,SE,39.0,NNW,SE,13.0,19.0,50.0,41.0,1013.3,1012.8,7.0,7.0,14.7,17.4,no
1181,12,High humidity summer warm winter,25.6,35.9,0.0,4.6,12.0,N,41.0,E,NW,17.0,24.0,69.0,54.0,1012.3,1008.9,5.0,3.0,29.9,34.0,no
1182,2,Warm temperate,21.0,27.6,3.4,1.8,2.3,,,ESE,E,7.0,22.0,76.0,70.0,1022.9,1021.9,8.0,7.0,23.5,26.3,yes
1183,2,High humidity summer warm winter,25.8,28.8,9.8,3.6,0.3,NNW,35.0,N,NNW,7.0,9.0,94.0,79.0,1008.8,1006.2,8.0,8.0,26.3,28.5,yes
1184,3,Cool temperate,10.0,21.3,0.0,,,N,24.0,ENE,WNW,6.0,13.0,90.0,59.0,1025.7,1022.5,,,13.1,19.8,no
1185,5,Cool temperate,3.0,14.8,0.0,,,ENE,9.0,E,N,6.0,4.0,99.0,64.0,1020.4,1019.2,,,5.0,13.9,no
1186,5,High humidity summer warm winter,24.3,30.5,0.2,3.4,8.2,E,41.0,E,ENE,22.0,30.0,88.0,73.0,1012.8,1010.2,7.0,7.0,25.7,28.0,no
1187,1,Mild temperate,10.1,23.4,0.0,5.4,13.2,SE,41.0,SE,SSE,30.0,22.0,75.0,55.0,1016.9,1014.5,,,16.1,22.8,no
1188,7,Mild temperate,5.2,16.2,0.2,1.6,3.2,ENE,20.0,NNE,E,7.0,7.0,96.0,70.0,1020.9,1018.1,7.0,4.0,8.9,15.9,no
1189,11,High humidity summer warm winter,23.1,32.5,0.0,9.8,9.9,NE,35.0,NNE,ENE,15.0,28.0,65.0,60.0,1012.7,1009.4,7.0,3.0,28.7,30.9,no
1190,7,Warm temperate,4.7,14.5,0.0,,,WSW,20.0,NE,WSW,6.0,13.0,78.0,48.0,1030.6,1027.6,,,8.8,13.1,no
1191,6,High humidity summer warm winter,15.0,32.0,0.0,9.6,,E,35.0,SE,ESE,13.0,20.0,47.0,,1015.9,1012.1,0.0,,21.8,,no
1192,4,Warm temperate,14.4,28.7,0.0,4.6,10.1,WNW,28.0,W,WNW,7.0,15.0,59.0,29.0,1019.0,1016.0,1.0,1.0,18.6,28.1,no
1193,8,Warm temperate,13.1,18.1,0.4,3.4,9.8,ESE,31.0,SE,ESE,15.0,20.0,62.0,64.0,1027.4,1024.6,2.0,2.0,16.1,16.0,no
1194,9,Warm temperate,13.2,18.8,3.4,,,,,,,0.0,0.0,82.0,66.0,,,7.0,7.0,14.7,17.4,yes
1195,9,High humidity summer warm winter,17.2,28.1,0.0,6.6,10.2,ENE,37.0,SE,ENE,13.0,31.0,56.0,60.0,1020.3,1016.2,2.0,2.0,25.0,26.2,no
1196,4,High humidity summer warm winter,24.2,36.3,0.0,4.8,,ESE,31.0,N,E,9.0,11.0,69.0,38.0,1010.5,1007.2,2.0,2.0,30.0,35.9,no
1197,11,Cool temperate,9.7,30.2,0.0,,,WSW,30.0,S,SSE,11.0,4.0,56.0,26.0,1018.6,1016.3,,,15.6,28.0,no
1198,3,Hot dry summer cool winter,13.4,31.5,0.0,,,NE,35.0,NE,NNE,20.0,7.0,51.0,20.0,,,,,21.3,31.4,no
1199,5,Warm temperate,8.6,23.8,0.5,,,,,,N,0.0,4.0,89.0,43.0,,,0.0,1.0,14.0,22.7,no
1200,11,Warm temperate,13.4,19.3,7.0,3.8,5.6,S,39.0,SSE,SSE,20.0,22.0,92.0,57.0,1019.1,1016.5,8.0,5.0,13.9,19.3,yes
1201,5,Cool temperate,6.6,22.5,0.6,2.8,8.1,WNW,57.0,SSW,NW,4.0,28.0,83.0,44.0,1021.9,1015.7,3.0,6.0,14.2,21.6,no
1202,4,Warm temperate,8.9,24.7,0.0,,,NNE,24.0,NNE,N,15.0,11.0,62.0,44.0,1026.2,1023.1,,,18.7,24.3,no
1203,7,Hot dry summer warm winter,6.1,13.8,0.0,5.2,0.0,E,39.0,SE,ESE,9.0,13.0,41.0,52.0,1028.9,1027.3,7.0,7.0,9.6,11.7,no
1204,11,Warm temperate,14.9,19.6,13.6,4.0,0.0,S,61.0,SSW,SSE,44.0,37.0,83.0,97.0,1013.4,1010.6,8.0,8.0,17.1,17.7,yes
1205,8,Cool temperate,5.1,16.8,0.0,1.4,9.6,N,37.0,NNW,N,19.0,17.0,76.0,46.0,1033.3,1030.0,1.0,4.0,8.2,16.3,no
1206,5,Warm temperate,11.6,18.8,10.6,1.2,2.8,,,E,E,24.0,24.0,86.0,67.0,1033.3,1031.9,6.0,7.0,14.5,16.8,yes
1207,7,Warm temperate,15.6,20.1,4.4,1.6,0.0,NNE,52.0,ENE,NNE,11.0,17.0,93.0,77.0,1020.5,1017.2,8.0,7.0,17.0,19.0,yes
1208,1,Warm temperate,21.4,23.7,10.6,,,S,44.0,S,SSW,33.0,26.0,87.0,76.0,1007.7,1009.1,8.0,8.0,21.5,22.5,yes
1209,7,High humidity summer warm winter,17.0,31.8,0.0,5.0,9.3,ENE,54.0,SSE,SE,7.0,24.0,71.0,22.0,1016.3,1011.5,5.0,6.0,23.3,31.2,no
1210,4,Mild temperate,11.4,15.8,0.0,2.2,5.7,SE,43.0,SE,ESE,17.0,20.0,57.0,52.0,1028.6,1026.9,8.0,,13.1,14.2,no
1211,11,Mild temperate,11.0,30.1,0.0,6.6,11.4,NNW,56.0,N,NNW,24.0,24.0,33.0,23.0,1014.7,1010.9,,,20.5,28.8,no
1212,12,Cool temperate,11.6,15.0,11.4,3.4,7.8,SSE,57.0,S,SE,37.0,33.0,78.0,63.0,1006.5,1007.6,7.0,6.0,12.5,14.4,yes
1213,3,Hot dry summer cool winter,15.0,29.1,0.0,6.0,9.3,WSW,54.0,E,WNW,11.0,26.0,73.0,39.0,1009.5,1004.2,1.0,4.0,17.8,28.7,no
1214,10,Hot dry summer cool winter,10.1,35.4,0.0,8.0,10.3,NW,54.0,E,NNW,17.0,35.0,30.0,6.0,1012.3,1005.5,5.0,7.0,21.0,33.3,no
1215,2,Cool temperate,11.0,27.9,0.0,6.6,,SSE,41.0,SE,E,17.0,17.0,54.0,19.0,1020.8,1019.8,0.0,0.0,15.8,26.4,no
1216,12,Warm temperate,14.9,27.9,1.6,,11.8,WSW,39.0,SSE,SW,20.0,22.0,55.0,41.0,1020.2,1017.4,,,19.5,25.6,yes
1217,11,Warm temperate,22.0,37.8,0.0,10.4,11.2,W,59.0,NW,W,17.0,35.0,9.0,8.0,1011.2,1007.9,4.0,4.0,31.4,36.7,no
1218,12,Hot dry summer cool winter,22.4,39.8,0.0,9.8,,,,N,NE,7.0,11.0,41.0,17.0,1013.9,1010.7,0.0,1.0,30.8,37.4,no
1219,5,Hot dry summer warm winter,10.0,18.8,0.0,4.0,0.0,ESE,30.0,N,E,4.0,15.0,54.0,37.0,1021.6,1015.4,8.0,8.0,13.3,18.8,no
1220,8,Hot dry summer warm winter,1.8,24.2,0.0,,,N,39.0,NE,NNW,15.0,17.0,33.0,20.0,1022.5,1017.8,,,14.1,22.8,no
1221,10,High humidity summer warm winter,25.9,34.7,0.0,6.2,8.9,SSE,44.0,ENE,WNW,13.0,13.0,62.0,73.0,1012.3,1008.0,3.0,3.0,30.6,29.6,no
1222,10,Hot dry summer warm winter,13.8,33.8,0.0,,,ENE,30.0,NNE,S,20.0,6.0,35.0,16.0,1029.1,1025.1,,,21.9,32.7,no
1223,10,Warm temperate,16.3,22.2,0.0,3.6,6.7,NNE,35.0,NNE,NNW,20.0,15.0,91.0,73.0,1012.1,1009.8,7.0,1.0,18.6,20.6,no
1224,1,Warm temperate,17.1,40.6,0.0,,,N,59.0,,N,0.0,20.0,65.0,20.0,1013.9,1007.8,,,24.8,39.0,no
1225,9,Hot dry summer warm winter,12.0,33.0,0.0,6.2,,WNW,37.0,N,NW,15.0,19.0,37.0,20.0,1016.2,1012.1,,3.0,24.5,31.7,no
1226,6,Hot dry summer warm winter,6.0,20.6,0.0,,,ESE,30.0,E,SSW,13.0,9.0,75.0,41.0,1026.9,1022.8,,,13.2,19.9,no
1227,6,Warm temperate,10.2,16.5,11.8,,,WNW,39.0,W,WNW,9.0,17.0,67.0,63.0,1010.3,1010.0,,,13.5,15.5,yes
1228,10,Mild temperate,12.9,16.1,16.0,2.4,3.2,SW,69.0,WSW,SSW,44.0,15.0,93.0,92.0,1005.1,1011.5,8.0,8.0,13.9,13.0,yes
1229,11,Cool temperate,6.2,19.2,2.4,,,N,37.0,NNW,NNW,20.0,17.0,68.0,61.0,,,1.0,2.0,12.1,16.5,yes
1230,1,Mild temperate,9.0,25.8,0.0,,,SSW,33.0,SSW,SSW,15.0,15.0,85.0,49.0,1015.3,1015.4,5.0,,16.7,24.5,no
1231,9,Warm temperate,7.0,19.6,0.0,6.4,6.0,SE,37.0,SW,ESE,7.0,28.0,64.0,53.0,1021.7,1019.8,5.0,5.0,15.2,18.4,no
1232,1,Warm temperate,20.8,25.9,0.0,9.6,4.7,SW,39.0,WSW,WSW,17.0,22.0,64.0,48.0,1013.0,1012.5,7.0,5.0,22.9,25.4,no
1233,4,Cool temperate,9.6,22.3,0.0,,,NNE,26.0,SE,NNW,13.0,2.0,61.0,38.0,1020.5,1017.7,1.0,,14.3,22.2,no
1234,1,Warm temperate,20.2,30.4,0.0,,,SW,24.0,ESE,WNW,6.0,9.0,70.0,38.0,1012.7,1011.3,,,20.9,28.9,no
1235,7,Warm temperate,4.6,18.1,0.0,1.8,,N,39.0,N,NNW,15.0,26.0,64.0,,1024.7,1019.5,0.0,0.0,8.5,17.7,no
1236,10,Mild temperate,3.1,19.8,0.2,2.4,11.0,E,30.0,ENE,ENE,13.0,11.0,67.0,51.0,1027.7,1023.9,,,13.3,19.3,no
1237,7,Mild temperate,1.1,12.7,0.2,,,NE,20.0,NE,NNE,15.0,9.0,94.0,56.0,1031.6,1029.8,,,2.0,12.0,no
1238,5,Mild temperate,6.3,23.0,0.0,2.0,5.0,N,54.0,,NNE,,24.0,69.0,33.0,1021.2,1018.2,7.0,7.0,12.7,21.8,no
1239,6,Hot dry summer cool winter,7.0,21.5,0.0,,,WNW,30.0,NW,WNW,9.0,11.0,80.0,48.0,,,,,14.2,20.7,no
1240,8,Mild temperate,4.4,13.9,0.0,2.0,8.2,N,41.0,N,NNW,20.0,24.0,79.0,45.0,1023.2,1019.1,3.0,5.0,7.7,12.8,no
1241,3,Warm temperate,16.1,25.0,0.0,7.0,7.2,SW,54.0,N,WSW,7.0,31.0,69.0,61.0,1012.9,1015.0,1.0,7.0,22.4,23.7,no
1242,10,Cool temperate,6.1,20.2,0.0,,,N,74.0,NNE,NNE,30.0,28.0,59.0,73.0,1008.5,1002.9,8.0,8.0,17.1,17.0,no
1243,1,High humidity summer warm winter,21.6,30.4,0.0,8.1,12.1,N,28.0,SE,NE,11.0,15.0,65.0,61.0,1012.7,1008.2,1.0,6.0,28.2,29.5,no
1244,3,Warm temperate,18.6,26.2,0.0,4.0,6.7,,,ESE,SE,7.0,22.0,66.0,65.0,1024.1,1022.3,2.0,6.0,22.9,24.7,no
1245,3,Cool temperate,8.1,17.1,6.8,,,SSE,41.0,SSE,SSE,13.0,11.0,96.0,78.0,,,,,10.6,14.4,yes
1246,12,Warm temperate,13.7,24.6,0.0,10.2,13.3,SW,44.0,S,SSW,15.0,24.0,49.0,45.0,1013.1,1011.9,3.0,1.0,20.7,23.1,no
1247,7,Warm humid summer mild winter,7.7,22.2,0.0,2.4,10.1,WSW,19.0,SW,WSW,4.0,4.0,67.0,30.0,1021.4,1018.2,0.0,1.0,12.4,22.0,no
1248,9,Warm temperate,14.4,22.5,0.0,,,,,NE,SE,9.0,19.0,61.0,58.0,,,5.0,1.0,19.2,20.8,no
1249,5,Mild temperate,11.0,20.2,0.0,2.6,9.7,,,NE,SE,15.0,19.0,66.0,49.0,1033.6,1029.0,0.0,1.0,13.0,19.5,no
1250,12,Mild temperate,16.5,29.4,0.0,,,NE,28.0,SSE,NE,6.0,15.0,85.0,58.0,1010.5,1004.8,8.0,,18.2,26.8,no
1251,10,Warm temperate,10.6,30.8,0.0,,,NW,44.0,NNE,NW,4.0,22.0,64.0,24.0,,,,,18.4,30.2,no
1252,9,Cool temperate,19.3,25.9,,,,,,NW,NNW,17.0,20.0,91.0,79.0,1017.2,1013.2,,,20.4,23.5,
1253,12,Cool temperate,14.1,32.5,0.0,,,ENE,52.0,NNW,N,13.0,30.0,59.0,35.0,1015.7,1010.9,,,23.1,31.3,no
1254,9,Mild temperate,4.1,20.2,0.0,6.6,9.1,N,61.0,N,N,46.0,28.0,42.0,33.0,1023.1,1018.7,6.0,7.0,14.8,18.4,no
1255,2,Hot dry summer cool winter,21.4,36.5,0.0,12.8,10.8,N,33.0,SSE,WNW,2.0,11.0,71.0,45.0,1008.9,1008.0,7.0,6.0,24.1,35.4,no
1256,5,Warm temperate,4.9,22.5,0.0,,,NNE,20.0,NE,NNE,9.0,11.0,92.0,41.0,1026.1,1022.6,,,12.6,21.6,no
1257,10,Hot dry summer cool winter,14.9,28.4,0.0,6.6,1.4,SW,48.0,ENE,W,6.0,20.0,66.0,39.0,1022.4,1022.6,7.0,7.0,19.5,26.5,no
1258,10,Hot dry summer cool winter,13.3,22.0,0.0,,,SSW,41.0,SSE,S,17.0,20.0,76.0,46.0,,,,,15.3,21.5,no
1259,4,Mild temperate,14.8,22.1,0.0,3.8,2.2,,,ESE,SE,19.0,26.0,58.0,63.0,1023.3,1019.0,5.0,8.0,17.1,19.9,no
1260,12,Warm temperate,20.8,35.0,0.0,,,,,,NW,0.0,11.0,59.0,31.0,,,8.0,7.0,27.4,34.0,no
1261,8,Hot dry summer cool winter,5.7,11.8,11.2,,,SW,65.0,W,WSW,22.0,19.0,87.0,82.0,1018.0,1017.7,1.0,8.0,8.7,7.0,yes
1262,12,Hot dry summer warm winter,18.2,33.9,0.0,,,NE,37.0,NNE,ESE,20.0,20.0,44.0,20.0,1022.3,1018.1,,,24.1,32.3,no
1263,3,Warm temperate,18.0,19.9,0.0,4.8,0.0,SSW,78.0,SSW,SSW,24.0,19.0,80.0,80.0,1009.7,1008.1,8.0,8.0,18.4,18.5,no
1264,1,Mild temperate,11.0,35.6,0.0,6.0,10.1,N,41.0,ENE,NNW,7.0,13.0,71.0,14.0,1013.6,1007.4,,,17.4,34.2,no
1265,12,Hot dry summer cool winter,21.1,33.2,0.0,,,N,44.0,ENE,NE,15.0,20.0,41.0,35.0,1016.8,1012.0,,1.0,28.1,31.1,no
1266,11,Warm temperate,18.3,22.5,0.2,8.0,1.4,WNW,56.0,N,WNW,17.0,28.0,58.0,51.0,1001.0,1004.7,,,22.4,18.4,no
1267,7,Hot dry summer cool winter,5.1,13.1,0.0,0.6,5.8,W,31.0,W,WSW,9.0,22.0,82.0,57.0,1025.3,1024.4,7.0,6.0,7.6,11.8,no
1268,1,Warm temperate,14.1,37.1,0.0,,13.1,SW,50.0,ENE,SW,15.0,33.0,28.0,18.0,1014.4,1012.1,0.0,0.0,27.2,35.6,no
1269,10,Hot dry summer warm winter,8.6,17.0,1.8,6.6,5.3,SW,61.0,E,WSW,9.0,39.0,89.0,48.0,1006.7,1005.5,7.0,5.0,11.7,14.9,yes
1270,7,Warm temperate,5.5,19.6,0.0,,,E,17.0,WSW,SSW,6.0,7.0,69.0,27.0,1029.4,1026.3,,,10.7,18.7,no
1271,10,Cool temperate,4.7,17.8,0.0,,,ENE,37.0,WNW,WNW,17.0,9.0,97.0,62.0,,,,,9.7,16.7,no
1272,10,Cool temperate,7.9,16.0,0.0,,,WNW,57.0,W,WNW,31.0,26.0,57.0,30.0,1013.0,1015.0,3.0,2.0,11.3,14.9,no
